"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","nav","(U) ","Navajo",
"(U) ","naw","(U) ","Nawuri",
"(U) ","nax","(U) ","Nakwi",
"(U) ","nay","(U) ","Narrinyeri",
"(U) ","naz","(U) ","Coatepec Nahuatl",
"(U) ","nba","(U) ","Nyemba",
"(U) ","nbb","(U) ","Ndoe",
"(U) ","nbc","(U) ","Chang Naga",
"(U) ","nbd","(U) ","Ngbinda",
"(U) ","nbe","(U) ","Konyak Naga",
"(U) ","nbf","(U) ","Naxi",
"(U) ","nbg","(U) ","Nagarchal",
"(U) ","nbh","(U) ","Ngamo",
"(U) ","nbi","(U) ","Mao Naga",
"(U) ","nbj","(U) ","Ngarinman",
"(U) ","nbk","(U) ","Nake",
"(U) ","nbl","(U) ","South Ndebele",
"(U) ","nbm","(U) ","Ngbaka Ma'bo",
"(U) ","nbn","(U) ","Kuri",
"(U) ","nbo","(U) ","Nkukoli",
"(U) ","nbp","(U) ","Nnam",
"(U) ","nbq","(U) ","Nggem",
"(U) ","nbr","(U) ","Numana-Nunku-Gbantu-Numbu",
"(U) ","nbs","(U) ","Namibian Sign Language",
"(U) ","nbt","(U) ","Na",
"(U) ","nbu","(U) ","Rongmei Naga",
"(U) ","nbv","(U) ","Ngamambo",
"(U) ","nbw","(U) ","Southern Ngbandi",
"(U) ","nbx","(U) ","Ngura",
"(U) ","nby","(U) ","Ningera",
"(U) ","nca","(U) ","Iyo",
"(U) ","ncb","(U) ","Central Nicobarese",
"(U) ","ncc","(U) ","Ponam",
"(U) ","ncd","(U) ","Nachering",
"(U) ","nce","(U) ","Yale",
"(U) ","ncf","(U) ","Notsi",
"(U) ","ncg","(U) ","Nisga'a",
"(U) ","nch","(U) ","Central Huasteca Nahuatl",
"(U) ","nci","(U) ","Classical Nahuatl",
"(U) ","ncj","(U) ","Northern Puebla Nahuatl",
"(U) ","nck","(U) ","Nakara",
"(U) ","ncl","(U) ","Michoacán Nahuatl",
"(U) ","ncm","(U) ","Nambo",
"(U) ","ncn","(U) ","Nauna",
"(U) ","nco","(U) ","Sibe",
"(U) ","ncp","(U) ","Ndaktup",
"(U) ","ncr","(U) ","Ncane",
"(U) ","ncs","(U) ","Nicaraguan Sign Language",
"(U) ","nct","(U) ","Chothe Naga",
"(U) ","ncu","(U) ","Chumburung",
"(U) ","ncx","(U) ","Central Puebla Nahuatl",
"(U) ","ncz","(U) ","Natchez",
"(U) ","nda","(U) ","Ndasa",
"(U) ","ndb","(U) ","Kenswei Nsei",
"(U) ","ndc","(U) ","Ndau",
"(U) ","ndd","(U) ","Nde-Nsele-Nta",
"(U) ","nde","(U) ","North Ndebele",
"(U) ","ndf","(U) ","Nadruvian",
"(U) ","ndg","(U) ","Ndengereko",
"(U) ","ndh","(U) ","Ndali",
"(U) ","ndi","(U) ","Samba Leko",
"(U) ","ndj","(U) ","Ndamba",
"(U) ","ndk","(U) ","Ndaka",
"(U) ","ndl","(U) ","Ndolo",
"(U) ","ndm","(U) ","Ndam",
"(U) ","ndn","(U) ","Ngundi",
"(U) ","ndo","(U) ","Ndonga",
"(U) ","ndp","(U) ","Ndo",
"(U) ","ndq","(U) ","Ndombe",
"(U) ","ndr","(U) ","Ndoola",
"(U) ","nds","(U) ","Low German",
"(U) ","ndt","(U) ","Ndunga",
"(U) ","ndu","(U) ","Dugun",
"(U) ","ndv","(U) ","Ndut",
"(U) ","ndw","(U) ","Ndobo",
"(U) ","ndx","(U) ","Nduga",
"(U) ","ndy","(U) ","Lutos",
"(U) ","ndz","(U) ","Ndogo",
"(U) ","nea","(U) ","Eastern Ngad'a",
"(U) ","neb","(U) ","Toura (Côte d'Ivoire)",
"(U) ","nec","(U) ","Nedebang",
"(U) ","ned","(U) ","Nde-Gbite",
"(U) ","nee","(U) ","Kumak",
"(U) ","nef","(U) ","Nefamese",
"(U) ","neg","(U) ","Negidal",
"(U) ","neh","(U) ","Nyenkha",
"(U) ","nei","(U) ","Neo-Hittite",
"(U) ","nej","(U) ","Neko",
"(U) ","nek","(U) ","Neku",
"(U) ","nem","(U) ","Nemi",
"(U) ","nen","(U) ","Nengone",
"(U) ","neo","(U) ","Ná-Meo",
"(U) ","nep","(U) ","Nepali",
"(U) ","neq","(U) ","North Central Mixe",
"(U) ","ner","(U) ","Yahadian",
"(U) ","nes","(U) ","Bhoti Kinnauri",
"(U) ","net","(U) ","Nete",
"(U) ","neu","(U) ","Neo",
"(U) ","nev","(U) ","Nyaheun",
"(U) ","new","(U) ","Newari",
"(U) ","nex","(U) ","Neme",
"(U) ","ney","(U) ","Neyo",
"(U) ","nez","(U) ","Nez Perce",
"(U) ","nfa","(U) ","Dhao",
"(U) ","nfd","(U) ","Ahwai",
"(U) ","nfl","(U) ","Ayiwo",
"(U) ","nfr","(U) ","Nafaanra",
"(U) ","nfu","(U) ","Mfumte",
"(U) ","nga","(U) ","Ngbaka",
"(U) ","ngb","(U) ","Northern Ngbandi",
"(U) ","ngc","(U) ","Ngombe (Democratic Republic of Congo)",
"(U) ","ngd","(U) ","Ngando (Central African Republic)",
"(U) ","nge","(U) ","Ngemba",
"(U) ","ngg","(U) ","Ngbaka Manza",
"(U) ","ngh","(U) ","N/u",
"(U) ","ngi","(U) ","Ngizim",
"(U) ","ngj","(U) ","Ngie",
"(U) ","ngk","(U) ","Ngalkbun",
"(U) ","ngl","(U) ","Lomwe",
"(U) ","ngm","(U) ","Ngatik Men's Creole",
"(U) ","ngn","(U) ","Ngwo",
"(U) ","ngo","(U) ","Ngoni",
"(U) ","ngp","(U) ","Ngulu",
"(U) ","ngq","(U) ","Ngurimi",
"(U) ","ngr","(U) ","Nanggu",
"(U) ","ngs","(U) ","Gvoko",
"(U) ","ngt","(U) ","Ngeq",
"(U) ","ngu","(U) ","Guerrero Nahuatl",
"(U) ","ngv","(U) ","Nagumi",
"(U) ","ngw","(U) ","Ngwaba",
"(U) ","ngx","(U) ","Nggwahyi",
"(U) ","ngy","(U) ","Tibea",
"(U) ","ngz","(U) ","Ngungwel",
"(U) ","nha","(U) ","Nhanda",
"(U) ","nhb","(U) ","Beng",
"(U) ","nhc","(U) ","Tabasco Nahuatl",
"(U) ","nhd","(U) ","Chiripá",
"(U) ","nhe","(U) ","Eastern Huasteca Nahuatl",
"(U) ","nhf","(U) ","Nhuwala",
"(U) ","nhg","(U) ","Tetelcingo Nahuatl",
"(U) ","nhh","(U) ","Nahari",
"(U) ","nhi","(U) ","Zacatlán-Ahuacatlán-Tepetzintla Nahuatl",
"(U) ","nhk","(U) ","Isthmus-Cosoleacaque Nahuatl",
"(U) ","nhm","(U) ","Morelos Nahuatl",
"(U) ","nhn","(U) ","Central Nahuatl",
"(U) ","nho","(U) ","Takuu",
"(U) ","nhp","(U) ","Isthmus-Pajapan Nahuatl",
"(U) ","nhq","(U) ","Huaxcaleca Nahuatl",
"(U) ","nhr","(U) ","Naro",
"(U) ","nht","(U) ","Ometepec Nahuatl",
"(U) ","nhu","(U) ","Noone",
"(U) ","nhv","(U) ","Temascaltepec Nahuatl",
"(U) ","nhw","(U) ","Western Huasteca Nahuatl",
"(U) ","nhx","(U) ","Isthmus-Mecayapan Nahuatl",
"(U) ","nhy","(U) ","Northern Oaxaca Nahuatl",
"(U) ","nhz","(U) ","Santa María La Alta Nahuatl",
"(U) ","nia","(U) ","Nias",
"(U) ","nib","(U) ","Nakama",
"(U) ","nid","(U) ","Ngandi",
"(U) ","nie","(U) ","Niellim",
"(U) ","nif","(U) ","Nek",
"(U) ","nig","(U) ","Ngalakan",
"(U) ","nih","(U) ","Nyiha (Tanzania)",
"(U) ","nii","(U) ","Nii",
"(U) ","nij","(U) ","Ngaju",
"(U) ","nik","(U) ","Southern Nicobarese",
"(U) ","nil","(U) ","Nila",
"(U) ","nim","(U) ","Nilamba",
"(U) ","nin","(U) ","Ninzo",
"(U) ","nio","(U) ","Nganasan",
"(U) ","niq","(U) ","Nandi",
"(U) ","nir","(U) ","Nimboran",
"(U) ","nis","(U) ","Nimi",
"(U) ","nit","(U) ","Southeastern Kolami",
"(U) ","niu","(U) ","Niuean",
"(U) ","niv","(U) ","Gilyak",
"(U) ","niw","(U) ","Nimo",
"(U) ","nix","(U) ","Hema",
"(U) ","niy","(U) ","Ngiti",
"(U) ","niz","(U) ","Ningil",
"(U) ","nja","(U) ","Nzanyi",
"(U) ","njb","(U) ","Nocte Naga",
"(U) ","njd","(U) ","Ndonde Hamba",
"(U) ","njh","(U) ","Lotha Naga",
"(U) ","nji","(U) ","Gudanji",
"(U) ","njj","(U) ","Njen",
"(U) ","njl","(U) ","Njalgulgule",
"(U) ","njm","(U) ","Angami Naga",
"(U) ","njn","(U) ","Liangmai Naga",
"(U) ","njo","(U) ","Ao Naga",
"(U) ","njr","(U) ","Njerep",
"(U) ","njs","(U) ","Nisa",
"(U) ","njt","(U) ","Ndyuka-Trio Pidgin",
"(U) ","nju","(U) ","Ngadjunmaya",
"(U) ","njx","(U) ","Kunyi",
"(U) ","njy","(U) ","Njyem",
"(U) ","njz","(U) ","Nyishi",
"(U) ","nka","(U) ","Nkoya",
"(U) ","nkb","(U) ","Khoibu Naga",
"(U) ","nkc","(U) ","Nkongho",
"(U) ","nkd","(U) ","Koireng",
"(U) ","nke","(U) ","Duke",
"(U) ","nkf","(U) ","Inpui Naga",
"(U) ","nkg","(U) ","Nekgini",
"(U) ","nkh","(U) ","Khezha Naga",
"(U) ","nki","(U) ","Thangal Naga",
"(U) ","nkj","(U) ","Nakai",
"(U) ","nkk","(U) ","Nokuku",
"(U) ","nkm","(U) ","Namat",
"(U) ","nkn","(U) ","Nkangala",
"(U) ","nko","(U) ","Nkonya",
"(U) ","nkp","(U) ","Niuatoputapu",
"(U) ","nkq","(U) ","Nkami",
"(U) ","nkr","(U) ","Nukuoro",
"(U) ","nks","(U) ","North Asmat",
"(U) ","nkt","(U) ","Nyika (Tanzania)",
"(U) ","nku","(U) ","Bouna Kulango",
"(U) ","nkv","(U) ","Nyika (Malawi and Zambia)",
"(U) ","nkw","(U) ","Nkutu",
"(U) ","nkx","(U) ","Nkoroo",
"(U) ","nkz","(U) ","Nkari",
"(U) ","nla","(U) ","Ngombale",
"(U) ","nlc","(U) ","Nalca",
"(U) ","nld","(U) ","Dutch",
"(U) ","nle","(U) ","East Nyala",
"(U) ","nlg","(U) ","Gela",
"(U) ","nli","(U) ","Grangali",
"(U) ","nlj","(U) ","Nyali",
"(U) ","nlk","(U) ","Ninia Yali",
"(U) ","nll","(U) ","Nihali",
"(U) ","nln","(U) ","Durango Nahuatl",
"(U) ","nlo","(U) ","Ngul",
"(U) ","nlq","(U) ","Lao Naga",
"(U) ","nlr","(U) ","Ngarla",
"(U) ","nlu","(U) ","Nchumbulu",
"(U) ","nlv","(U) ","Orizaba Nahuatl",
"(U) ","nlw","(U) ","Walangama",
"(U) ","nlx","(U) ","Nahali",
"(U) ","nly","(U) ","Nyamal",
"(U) ","nlz","(U) ","Nalögo",
"(U) ","nma","(U) ","Maram Naga",
"(U) ","nmb","(U) ","Big Nambas",
"(U) ","nmc","(U) ","Ngam",
"(U) ","nmd","(U) ","Ndumu",
"(U) ","nme","(U) ","Mzieme Naga",
"(U) ","nmf","(U) ","Tangkhul Naga",
"(U) ","nmg","(U) ","Kwasio",
"(U) ","nmh","(U) ","Monsang Naga",
"(U) ","nmi","(U) ","Nyam",
"(U) ","nmj","(U) ","Ngombe (Central African Republic)",
"(U) ","nmk","(U) ","Namakura",
"(U) ","nml","(U) ","Ndemli",
"(U) ","nmm","(U) ","Manangba",
"(U) ","nmn","(U) ","!Xóõ",
"(U) ","nmo","(U) ","Moyon Naga",
"(U) ","nmp","(U) ","Nimanbur",
"(U) ","nmq","(U) ","Nambya",
"(U) ","nmr","(U) ","Nimbari",
"(U) ","nms","(U) ","Letemboi",
"(U) ","nmt","(U) ","Namonuito",
"(U) ","nmu","(U) ","Northeast Maidu",
"(U) ","nmv","(U) ","Ngamini",
"(U) ","nmw","(U) ","Nimoa",
"(U) ","nmx","(U) ","Nama (Papua New Guinea)",
"(U) ","nmy","(U) ","Namuyi",
"(U) ","nmz","(U) ","Nawdm",
"(U) ","nna","(U) ","Nyangumarta",
"(U) ","nnb","(U) ","Nande",
"(U) ","nnc","(U) ","Nancere",
"(U) ","nnd","(U) ","West Ambae",
"(U) ","nne","(U) ","Ngandyera",
"(U) ","nnf","(U) ","Ngaing",
"(U) ","nng","(U) ","Maring Naga",
"(U) ","nnh","(U) ","Ngiemboon",
"(U) ","nni","(U) ","North Nuaulu",
"(U) ","nnj","(U) ","Nyangatom",
"(U) ","nnk","(U) ","Nankina",
"(U) ","nnl","(U) ","Northern Rengma Naga",
"(U) ","nnm","(U) ","Namia",
"(U) ","nnn","(U) ","Ngete",
"(U) ","nno","(U) ","Norwegian Nynorsk",
"(U) ","nnp","(U) ","Wancho Naga",
"(U) ","nnq","(U) ","Ngindo",
"(U) ","nnr","(U) ","Narungga",
"(U) ","nns","(U) ","Ningye",
"(U) ","nnt","(U) ","Nanticoke",
"(U) ","nnu","(U) ","Dwang",
"(U) ","nnv","(U) ","Nugunu (Australia)",
"(U) ","nnw","(U) ","Southern Nuni",
"(U) ","nnx","(U) ","Ngong",
"(U) ","nny","(U) ","Nyangga",
"(U) ","nnz","(U) ","Nda'nda'",
"(U) ","noa","(U) ","Woun Meu",
"(U) ","nob","(U) ","Norwegian Bokmål",
"(U) ","noc","(U) ","Nuk",
"(U) ","nod","(U) ","Northern Thai",
"(U) ","noe","(U) ","Nimadi",
"(U) ","nof","(U) ","Nomane",
"(U) ","nog","(U) ","Nogai",
"(U) ","noh","(U) ","Nomu",
"(U) ","noi","(U) ","Noiri",
"(U) ","noj","(U) ","Nonuya",
"(U) ","nok","(U) ","Nooksack",
"(U) ","nol","(U) ","Nomlaki",
"(U) ","nom","(U) ","Nocamán",
"(U) ","non","(U) ","Old Norse",
"(U) ","noo","(U) ","Nootka",
"(U) ","nop","(U) ","Numanggang",
"(U) ","noq","(U) ","Ngongo",
"(U) ","nor","(U) ","Norwegian",
"(U) ","nos","(U) ","Eastern Nisu",
"(U) ","not","(U) ","Nomatsiguenga",
"(U) ","nou","(U) ","Ewage-Notu",
"(U) ","nov","(U) ","Novial",
"(U) ","now","(U) ","Nyambo",
"(U) ","noy","(U) ","Noy",
"(U) ","noz","(U) ","Nayi",
"(U) ","npa","(U) ","Nar Phu",
"(U) ","npb","(U) ","Nupbikha",
"(U) ","npg","(U) ","Ponyo-Gongwang Naga",
"(U) ","nph","(U) ","Phom Naga",
"(U) ","npi","(U) ","Nepali (individual language)",
"(U) ","npl","(U) ","Southeastern Puebla Nahuatl",
"(U) ","npn","(U) ","Mondropolon",
"(U) ","npo","(U) ","Pochuri Naga",
"(U) ","nps","(U) ","Nipsan",
"(U) ","npu","(U) ","Puimei Naga",
"(U) ","npy","(U) ","Napu",
"(U) ","nqg","(U) ","Ede Nago",
"(U) ","nqk","(U) ","Kura Ede Nago",
"(U) ","nqm","(U) ","Ndom",
"(U) ","nqn","(U) ","Nen",
"(U) ","nqo","(U) ","N'Ko",
"(U) ","nqq","(U) ","Kyan-Karyaw Naga",
"(U) ","nqy","(U) ","Akyaung Ari Naga",
"(U) ","nra","(U) ","Ngom",
"(U) ","nrb","(U) ","Nara",
"(U) ","nrc","(U) ","Noric",
"(U) ","nre","(U) ","Southern Rengma Naga",
"(U) ","nrf","(U) ","Jèrriais",
"(U) ","nrg","(U) ","Narango",
"(U) ","nri","(U) ","Chokri Naga",
"(U) ","nrk","(U) ","Ngarla",
"(U) ","nrl","(U) ","Ngarluma",
"(U) ","nrm","(U) ","Narom",
"(U) ","nrn","(U) ","Norn",
"(U) ","nrp","(U) ","North Picene",
"(U) ","nrr","(U) ","Norra",
"(U) ","nrt","(U) ","Northern Kalapuya",
"(U) ","nru","(U) ","Narua",
"(U) ","nrx","(U) ","Ngurmbur",
"(U) ","nrz","(U) ","Lala",
"(U) ","nsa","(U) ","Sangtam Naga",
"(U) ","nsc","(U) ","Nshi",
"(U) ","nsd","(U) ","Southern Nisu",
"(U) ","nse","(U) ","Nsenga",
"(U) ","nsf","(U) ","Northwestern Nisu",
"(U) ","nsg","(U) ","Ngasa",
"(U) ","nsh","(U) ","Ngoshie",
"(U) ","nsi","(U) ","Nigerian Sign Language",
"(U) ","nsk","(U) ","Naskapi",
"(U) ","nsl","(U) ","Norwegian Sign Language",
"(U) ","nsm","(U) ","Sumi Naga",
"(U) ","nsn","(U) ","Nehan",
"(U) ","nso","(U) ","Pedi",
"(U) ","nsp","(U) ","Nepalese Sign Language",
"(U) ","nsq","(U) ","Northern Sierra Miwok",
"(U) ","nsr","(U) ","Maritime Sign Language",
"(U) ","nss","(U) ","Nali",
"(U) ","nst","(U) ","Tase Naga",
"(U) ","nsu","(U) ","Sierra Negra Nahuatl",
"(U) ","nsv","(U) ","Southwestern Nisu",
"(U) ","nsw","(U) ","Navut",
"(U) ","nsx","(U) ","Nsongo",
"(U) ","nsy","(U) ","Nasal",
"(U) ","nsz","(U) ","Nisenan",
"(U) ","ntd","(U) ","Northern Tidung",
"(U) ","nte","(U) ","Nathembo",
"(U) ","ntg","(U) ","Ngantangarra",
"(U) ","nti","(U) ","Natioro",
"(U) ","ntj","(U) ","Ngaanyatjarra",
"(U) ","ntk","(U) ","Ikoma-Nata-Isenye",
"(U) ","ntm","(U) ","Nateni",
"(U) ","nto","(U) ","Ntomba",
"(U) ","ntp","(U) ","Northern Tepehuan",
"(U) ","ntr","(U) ","Delo",
"(U) ","nts","(U) ","Natagaimas",
"(U) ","ntu","(U) ","Natügu",
"(U) ","ntw","(U) ","Nottoway",
"(U) ","ntx","(U) ","Tangkhul Naga (Myanmar)",
"(U) ","nty","(U) ","Mantsi",
"(U) ","ntz","(U) ","Natanzi",
"(U) ","nua","(U) ","Yuaga",
"(U) ","nuc","(U) ","Nukuini",
"(U) ","nud","(U) ","Ngala",
"(U) ","nue","(U) ","Ngundu",
"(U) ","nuf","(U) ","Nusu",
"(U) ","nug","(U) ","Nungali",
"(U) ","nuh","(U) ","Ndunda",
"(U) ","nui","(U) ","Ngumbi",
"(U) ","nuj","(U) ","Nyole",
"(U) ","nuk","(U) ","Nuu-chah-nulth",
"(U) ","nul","(U) ","Nusa Laut",
"(U) ","num","(U) ","Niuafo'ou",
"(U) ","nun","(U) ","Nung (Myanmar)",
"(U) ","nuo","(U) ","Nguôn",
"(U) ","nup","(U) ","Nupe-Nupe-Tako",
"(U) ","nuq","(U) ","Nukumanu",
"(U) ","nur","(U) ","Nukuria",
"(U) ","nus","(U) ","Nuer",
"(U) ","nut","(U) ","Nung (Viet Nam)",
"(U) ","nuu","(U) ","Ngbundu",
"(U) ","nuv","(U) ","Northern Nuni",
"(U) ","nuw","(U) ","Nguluwan",
"(U) ","nux","(U) ","Mehek",
"(U) ","nuy","(U) ","Nunggubuyu",
"(U) ","nuz","(U) ","Tlamacazapa Nahuatl",
"(U) ","nvh","(U) ","Nasarian",
"(U) ","nvm","(U) ","Namiae",
"(U) ","nvo","(U) ","Nyokon",
"(U) ","nwa","(U) ","Nawathinehena",
"(U) ","nwb","(U) ","Nyabwa",
"(U) ","nwc","(U) ","Classical Newari",
"(U) ","nwe","(U) ","Ngwe",
"(U) ","nwg","(U) ","Ngayawung",
"(U) ","nwi","(U) ","Southwest Tanna",
"(U) ","nwm","(U) ","Nyamusa-Molo",
"(U) ","nwo","(U) ","Nauo",
"(U) ","nwr","(U) ","Nawaru",
"(U) ","nwx","(U) ","Middle Newar",
"(U) ","nwy","(U) ","Nottoway-Meherrin",
"(U) ","nxa","(U) ","Nauete",
"(U) ","nxd","(U) ","Ngando (Democratic Republic of Congo)",
"(U) ","nxe","(U) ","Nage",
"(U) ","nxg","(U) ","Ngad'a",
"(U) ","nxi","(U) ","Nindi",
"(U) ","nxk","(U) ","Koki Naga",
"(U) ","nxl","(U) ","South Nuaulu",
"(U) ","nxm","(U) ","Numidian",
"(U) ","nxn","(U) ","Ngawun",
"(U) ","nxo","(U) ","Ndambomo",
"(U) ","nxq","(U) ","Naxi",
"(U) ","nxr","(U) ","Ninggerum",
"(U) ","nxu","(U) ","Narau",
"(U) ","nxx","(U) ","Nafri",
"(U) ","nya","(U) ","Nyanja",
"(U) ","nyb","(U) ","Nyangbo",
"(U) ","nyc","(U) ","Nyanga-li",
"(U) ","nyd","(U) ","Nyore",
"(U) ","nye","(U) ","Nyengo",
"(U) ","nyf","(U) ","Giryama",
"(U) ","nyg","(U) ","Nyindu",
"(U) ","nyh","(U) ","Nyigina",
"(U) ","nyi","(U) ","Ama (Sudan)",
"(U) ","nyj","(U) ","Nyanga",
"(U) ","nyk","(U) ","Nyaneka",
"(U) ","nyl","(U) ","Nyeu",
"(U) ","nym","(U) ","Nyamwezi",
"(U) ","nyn","(U) ","Nyankole",
"(U) ","nyo","(U) ","Nyoro",
"(U) ","nyp","(U) ","Nyang'i",
"(U) ","nyq","(U) ","Nayini",
"(U) ","nyr","(U) ","Nyiha (Malawi)",
"(U) ","nys","(U) ","Nyunga",
"(U) ","nyt","(U) ","Nyawaygi",
"(U) ","nyu","(U) ","Nyungwe",
"(U) ","nyv","(U) ","Nyulnyul",
"(U) ","nyw","(U) ","Nyaw",
"(U) ","nyx","(U) ","Nganyaywana",
"(U) ","nyy","(U) ","Nyakyusa-Ngonde",
"(U) ","nza","(U) ","Tigon Mbembe",
"(U) ","nzb","(U) ","Njebi",
"(U) ","nzi","(U) ","Nzima",
"(U) ","nzk","(U) ","Nzakara",
"(U) ","nzm","(U) ","Zeme Naga",
"(U) ","nzs","(U) ","New Zealand Sign Language",
"(U) ","nzu","(U) ","Teke-Nzikou",
"(U) ","nzy","(U) ","Nzakambay",
"(U) ","nzz","(U) ","Nanga Dama Dogon",
"(U) ","oaa","(U) ","Orok",
"(U) ","oac","(U) ","Oroch",
"(U) ","oar","(U) ","Old Aramaic (up to 700 BCE)",
"(U) ","oav","(U) ","Old Avar",
"(U) ","obi","(U) ","Obispeño",
"(U) ","obk","(U) ","Southern Bontok",
"(U) ","obl","(U) ","Oblo",
"(U) ","obm","(U) ","Moabite",
"(U) ","obo","(U) ","Obo Manobo",
"(U) ","obr","(U) ","Old Burmese",
"(U) ","obt","(U) ","Old Breton",
"(U) ","obu","(U) ","Obulom",
"(U) ","oca","(U) ","Ocaina",
"(U) ","och","(U) ","Old Chinese",
"(U) ","oci","(U) ","Occitan (post 1500)",
"(U) ","oco","(U) ","Old Cornish",
"(U) ","ocu","(U) ","Atzingo Matlatzinca",
"(U) ","oda","(U) ","Odut",
"(U) ","odk","(U) ","Od",
"(U) ","odt","(U) ","Old Dutch",
"(U) ","odu","(U) ","Odual",
"(U) ","ofo","(U) ","Ofo",
"(U) ","ofs","(U) ","Old Frisian",
"(U) ","ofu","(U) ","Efutop",
"(U) ","ogb","(U) ","Ogbia",
"(U) ","ogc","(U) ","Ogbah",
"(U) ","oge","(U) ","Old Georgian",
"(U) ","ogg","(U) ","Ogbogolo",
"(U) ","ogo","(U) ","Khana",
"(U) ","ogu","(U) ","Ogbronuagum",
"(U) ","oht","(U) ","Old Hittite",
"(U) ","ohu","(U) ","Old Hungarian",
"(U) ","oia","(U) ","Oirata",
"(U) ","oin","(U) ","Inebu One",
"(U) ","ojb","(U) ","Northwestern Ojibwa",
"(U) ","ojc","(U) ","Central Ojibwa",
"(U) ","ojg","(U) ","Eastern Ojibwa",
"(U) ","oji","(U) ","Ojibwa",
"(U) ","ojp","(U) ","Old Japanese",
"(U) ","ojs","(U) ","Severn Ojibwa",
"(U) ","ojv","(U) ","Ontong Java",
"(U) ","ojw","(U) ","Western Ojibwa",
"(U) ","oka","(U) ","Okanagan",
"(U) ","okb","(U) ","Okobo",
"(U) ","okd","(U) ","Okodia",
"(U) ","oke","(U) ","Okpe (Southwestern Edo)",
"(U) ","okg","(U) ","Koko Babangk",
"(U) ","okh","(U) ","Koresh-e Rostam",
"(U) ","oki","(U) ","Okiek",
"(U) ","okj","(U) ","Oko-Juwoi",
"(U) ","okk","(U) ","Kwamtim One",
"(U) ","okl","(U) ","Old Kentish Sign Language",
"(U) ","okm","(U) ","Middle Korean (10th-16th cent.)",
"(U) ","okn","(U) ","Oki-No-Erabu",
"(U) ","oko","(U) ","Old Korean (3rd-9th cent.)",
"(U) ","okr","(U) ","Kirike",
"(U) ","oks","(U) ","Oko-Eni-Osayen",
"(U) ","oku","(U) ","Oku",
"(U) ","okv","(U) ","Orokaiva",
"(U) ","okx","(U) ","Okpe (Northwestern Edo)",
"(U) ","ola","(U) ","Walungge",
"(U) ","old","(U) ","Mochi",
"(U) ","ole","(U) ","Olekha",
"(U) ","olk","(U) ","Olkol",
"(U) ","olm","(U) ","Oloma",
"(U) ","olo","(U) ","Livvi",
"(U) ","olr","(U) ","Olrat",
"(U) ","olt","(U) ","Old Lithuanian",
"(U) ","olu","(U) ","Kuvale",
"(U) ","oma","(U) ","Omaha-Ponca",
"(U) ","omb","(U) ","East Ambae",
"(U) ","omc","(U) ","Mochica",
"(U) ","ome","(U) ","Omejes",
"(U) ","omg","(U) ","Omagua",
"(U) ","omi","(U) ","Omi",
"(U) ","omk","(U) ","Omok",
"(U) ","oml","(U) ","Ombo",
"(U) ","omn","(U) ","Minoan",
"(U) ","omo","(U) ","Utarmbung",
"(U) ","omp","(U) ","Old Manipuri",
"(U) ","omr","(U) ","Old Marathi",
"(U) ","omt","(U) ","Omotik",
"(U) ","omu","(U) ","Omurano",
"(U) ","omw","(U) ","South Tairora",
"(U) ","omx","(U) ","Old Mon",
"(U) ","ona","(U) ","Ona",
"(U) ","onb","(U) ","Lingao",
"(U) ","one","(U) ","Oneida",
"(U) ","ong","(U) ","Olo",
"(U) ","oni","(U) ","Onin",
"(U) ","onj","(U) ","Onjob",
"(U) ","onk","(U) ","Kabore One",
"(U) ","onn","(U) ","Onobasulu",
"(U) ","ono","(U) ","Onondaga",
"(U) ","onp","(U) ","Sartang",
"(U) ","onr","(U) ","Northern One",
"(U) ","ons","(U) ","Ono",
"(U) ","ont","(U) ","Ontenu",
"(U) ","onu","(U) ","Unua",
"(U) ","onw","(U) ","Old Nubian",
"(U) ","onx","(U) ","Onin Based Pidgin",
"(U) ","ood","(U) ","Tohono O'odham",
"(U) ","oog","(U) ","Ong",
"(U) ","oon","(U) ","Önge",
"(U) ","oor","(U) ","Oorlams",
"(U) ","oos","(U) ","Old Ossetic",
"(U) ","opa","(U) ","Okpamheri",
"(U) ","opk","(U) ","Kopkaka",
"(U) ","opm","(U) ","Oksapmin",
"(U) ","opo","(U) ","Opao",
"(U) ","opt","(U) ","Opata",
"(U) ","opy","(U) ","Ofayé",
"(U) ","ora","(U) ","Oroha",
"(U) ","orc","(U) ","Orma",
"(U) ","ore","(U) ","Orejón",
"(U) ","org","(U) ","Oring",
"(U) ","orh","(U) ","Oroqen",
"(U) ","ori","(U) ","Oriya",
"(U) ","orm","(U) ","Oromo",
"(U) ","orn","(U) ","Orang Kanaq",
"(U) ","oro","(U) ","Orokolo",
"(U) ","orr","(U) ","Oruma",
"(U) ","ors","(U) ","Orang Seletar",
"(U) ","ort","(U) ","Adivasi Oriya",
"(U) ","oru","(U) ","Ormuri",
"(U) ","orv","(U) ","Old Russian",
"(U) ","orw","(U) ","Oro Win",
"(U) ","orx","(U) ","Oro",
"(U) ","ory","(U) ","Odia",
"(U) ","orz","(U) ","Ormu",
"(U) ","osa","(U) ","Osage",
"(U) ","osc","(U) ","Oscan",
"(U) ","osi","(U) ","Osing",
"(U) ","oso","(U) ","Ososo",
"(U) ","osp","(U) ","Old Spanish",
"(U) ","oss","(U) ","Ossetian",
"(U) ","ost","(U) ","Osatu",
